"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.9",168,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.975",200,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.025",41,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.1",84,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.25",112,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.5",135,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.75",157,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.9",187,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.975",229,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.025",16,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.1",71,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.25",105,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.5",135,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.75",165,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.9",199,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.975",256,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.1",59,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.25",98,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.5",135,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.75",172,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.9",211,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.975",277,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.025",6,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.1",20,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.25",28,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.5",33,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.75",38,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.9",46,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.975",60,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.025",0,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.1",14,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.25",24,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.5",33,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.75",42,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.9",53,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.975",66,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.025",0,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.1",8,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.25",21,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.5",33,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.75",45,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.9",58,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.975",73,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.1",4,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.25",19,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.5",33,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.75",47,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.9",62,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.975",79,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.025",0,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.1",1,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.25",5,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.5",8,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.75",11,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.9",15,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.975",25,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.025",0,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.1",0,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.25",3,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.5",8,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.75",13,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.9",19,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.975",30,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.025",0,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.1",0,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.25",2,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.5",8,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.75",15,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.9",23,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.975",33,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.1",0,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.25",0,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.5",8,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.75",17,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.9",25,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.975",37,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.025",341,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.1",498,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.25",608,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.5",677,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.75",746,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.9",856,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.975",1013,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.025",156,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.1",413,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.25",564,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.5",677,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.75",790,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.9",941,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.975",1203,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.025",18,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.1",343,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.25",522,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.5",677,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.75",833,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.9",1014,"quantile"
"Ontario",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.975",1376,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.1",276,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.25",487,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.5",677,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.75",867,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.9",1079,"quantile"
"Ontario",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.975",1505,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.025",57,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.1",121,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.25",155,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.5",175,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.75",195,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.9",229,"quantile"
"Toronto",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.975",293,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.025",9,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.1",87,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.25",139,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.5",175,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.75",211,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.9",263,"quantile"
"Toronto",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.975",357,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.025",0,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.1",64,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.25",125,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.5",175,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.75",225,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.9",288,"quantile"
"Toronto",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.975",415,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.1",43,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.25",113,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.5",175,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.75",237,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.9",310,"quantile"
"Toronto",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.975",458,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.025",84,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.1",132,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.25",166,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.5",188,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.75",210,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.9",244,"quantile"
"West",0,2025-02-01,2025-02-01,"wk inc covid hosp","0.975",292,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.025",21,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.1",101,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.25",149,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.5",188,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.75",227,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.9",275,"quantile"
"West",1,2025-02-01,2025-02-08,"wk inc covid hosp","0.975",359,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.025",0,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.1",79,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.25",136,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.5",188,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.75",240,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.9",297,"quantile"
"West",2,2025-02-01,2025-02-15,"wk inc covid hosp","0.975",396,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.025",0,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.1",59,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.25",125,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.5",188,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.75",251,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.9",319,"quantile"
"West",3,2025-02-01,2025-02-22,"wk inc covid hosp","0.975",426,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.025",31,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.1",38,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.25",42,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.5",44,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.75",46,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.9",50,"quantile"
"Central",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.975",57,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.025",25,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.1",34,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.25",40,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.5",44,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.75",48,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.9",54,"quantile"
"Central",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.975",62,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.025",22,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.1",32,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.25",38,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.5",44,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.75",50,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.9",56,"quantile"
"Central",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.975",66,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.025",19,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.1",29,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.25",37,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.5",44,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.75",51,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.9",59,"quantile"
"Central",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.975",69,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.025",35,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.1",42,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.25",45,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.5",47,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.75",49,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.9",52,"quantile"
"East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.975",59,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.025",27,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.1",39,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.25",44,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.5",47,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.75",50,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.9",55,"quantile"
"East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.975",67,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.025",24,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.1",36,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.25",43,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.5",47,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.75",51,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.9",58,"quantile"
"East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.975",70,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.025",22,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.1",34,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.25",41,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.5",47,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.75",53,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.9",60,"quantile"
"East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.975",72,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.025",2,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.1",4,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.25",6,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.5",7,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.75",8,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.9",10,"quantile"
"North East",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.975",12,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.025",0,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.1",3,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.25",5,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.5",7,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.75",9,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.9",11,"quantile"
"North East",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.975",14,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.025",0,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.1",2,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.25",5,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.5",7,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.75",9,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.9",12,"quantile"
"North East",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.975",16,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.025",0,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.1",1,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.25",4,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.5",7,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.75",10,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.9",13,"quantile"
"North East",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.975",17,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.025",3,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.1",5,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.25",6,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.5",6,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.75",6,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.9",7,"quantile"
"North West",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.975",9,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.025",2,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.1",4,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.25",5,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.5",6,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.75",7,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.9",8,"quantile"
"North West",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.975",10,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.025",1,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.1",4,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.25",5,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.5",6,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.75",7,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.9",8,"quantile"
"North West",2,2025-02-01,2025-02-15,"wk inc rsv hosp","0.975",12,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.025",0,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.1",3,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.25",5,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.5",6,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.75",7,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.9",9,"quantile"
"North West",3,2025-02-01,2025-02-22,"wk inc rsv hosp","0.975",12,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.025",215,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.1",233,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.25",250,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.5",256,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.75",262,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.9",279,"quantile"
"Ontario",0,2025-02-01,2025-02-01,"wk inc rsv hosp","0.975",297,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.025",195,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.1",223,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.25",243,"quantile"
"Ontario",1,2025-02-01,2025-02-08,"wk inc rsv hosp","0.5",256,"quantile"
