"location","horizon","reference_date","target_end_date","target","output_type_id","value","output_type"
"Ontario",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.75",94,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.9",110,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.975",128,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.025",31,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.1",52,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.25",70,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.5",84,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.75",98,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.9",116,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.975",137,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.025",23,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.1",47,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.25",66,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.5",84,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.75",102,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.9",121,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.975",144,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.025",15,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.1",20,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.25",22,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.5",24,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.75",26,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.9",28,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.975",33,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.025",12,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.1",17,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.25",21,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.5",24,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.75",27,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.9",31,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.975",36,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.025",10,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.1",15,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.25",20,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.5",24,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.75",28,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.9",33,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.975",38,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.025",8,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.1",14,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.25",19,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.5",24,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.75",29,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.9",34,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.975",40,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.025",1,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.1",9,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.25",12,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.5",15,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.75",18,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.9",21,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc rsv hosp","0.975",29,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.025",0,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.1",5,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.25",11,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.5",15,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.75",19,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.9",25,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc rsv hosp","0.975",35,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.025",0,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.1",2,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.25",9,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.5",15,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.75",21,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.9",28,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc rsv hosp","0.975",38,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.025",0,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.1",0,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.25",8,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.5",15,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.75",22,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.9",30,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc rsv hosp","0.975",41,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",0,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",2,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",4,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",8,"quantile"
"Central",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",24,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",2,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",6,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",14,"quantile"
"Central",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",31,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",2,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",8,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",19,"quantile"
"Central",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",34,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",2,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",9,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",23,"quantile"
"Central",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",37,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",2,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",3,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",4,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",8,"quantile"
"East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",22,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",1,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",3,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",6,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",13,"quantile"
"East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",24,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",3,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",8,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",17,"quantile"
"East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",26,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",3,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",10,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",20,"quantile"
"East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",29,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",0,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",0,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",1,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",4,"quantile"
"North East",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",8,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",0,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",2,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",6,"quantile"
"North East",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",10,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",0,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",3,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",8,"quantile"
"North East",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",12,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",4,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",8,"quantile"
"North East",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",14,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",0,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",0,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",0,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",1,"quantile"
"North West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",3,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",0,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",1,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",2,"quantile"
"North West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",5,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",0,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",1,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",3,"quantile"
"North West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",7,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",0,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",2,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",4,"quantile"
"North West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",7,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",8,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",14,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",20,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",38,"quantile"
"Ontario",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",93,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",3,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",14,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",28,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",69,"quantile"
"Ontario",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",114,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",14,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",36,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",84,"quantile"
"Ontario",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",128,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",14,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",44,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",93,"quantile"
"Ontario",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",142,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",1,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",5,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",9,"quantile"
"Toronto",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",20,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",7,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",14,"quantile"
"Toronto",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",26,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",9,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",18,"quantile"
"Toronto",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",29,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",3,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",10,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",20,"quantile"
"Toronto",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",31,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.025",0,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.1",0,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.25",1,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.5",4,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.75",7,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.9",12,"quantile"
"West",0,2024-11-30,2024-11-30,"wk inc flu hosp","0.975",24,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.025",0,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.1",0,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.25",0,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.5",4,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.75",10,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.9",18,"quantile"
"West",1,2024-11-30,2024-12-07,"wk inc flu hosp","0.975",29,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.025",0,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.1",0,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.25",0,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.5",4,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.75",11,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.9",21,"quantile"
"West",2,2024-11-30,2024-12-14,"wk inc flu hosp","0.975",33,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.025",0,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.1",0,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.25",0,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.5",4,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.75",13,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.9",23,"quantile"
"West",3,2024-11-30,2024-12-21,"wk inc flu hosp","0.975",37,"quantile"
